UID,Title,URL,Date,Summary
63697ace-8c55-11ed-9e17-57edbf799c14,A Third Path to Talent Development - Delta's Michelle McCrackin,https://open.spotify.com/episode/50oRprIC6z0wJkpfLFQHDi,2023-03-14 07:00:00+00:00,"Michelle McCrackin, senior manager of analytics learning and development at Delta Air Lines, never imagined that she’d be an analytics leader when she first joined the airline as an HR business partner. But, faced with the challenge of hiring outside analytics talent, she proposed a solution that would change her career path along with the paths of other Delta employees: an internal analytics training program. Delta Analytics Academy (DAA) enables front-line employees to gain in-demand tech skills and the opportunity to advance within the organization. In December 2022, DAA graduated its first cohort of 12 students, selected from a pool of 750 applicants that included gate agents, baggage handlers, flight attendants, and other operational experts interested in learning how data and analytics can be applied to process-improvement challenges. 
In this episode, Michelle joins Sam and Shervin to discuss how the program, started in partnership with Georgia State University, fits into the airline’s talent development and retention strategy. Read the episode transcript here.
Me, Myself, and AI is a collaborative podcast from MIT Sloan Management Review and Boston Consulting Group and is hosted by Sam Ransbotham and Shervin Khodabandeh. Our engineer is David Lishansky, and the coordinating producers are Allison Ryder and Sophie Rüdinger.
Stay in touch with us by joining our LinkedIn group, AI for Leaders at mitsmr.com/AIforLeaders or by following Me, Myself, and AI on LinkedIn.
Guest bio:
Michelle McCrackin is a strategy and analytics leader with over 13 years of experience in the corporate space. She worked in the consumer packaged goods and automotive industries before moving into the field of aviation, where she is currently senior manager of analytics, learning, and development at Delta Air Lines. McCrackin’s passion for raising the analytics capability across the operations and commercial functions at Delta is exhibited in creation and development of Delta Analytics Academy (DAA), a program with the objective of producing an internal talent pipeline and closing the talent gap within the analytics skill set. DAA was developed in partnership with Georgia State University based on the hypothesis that taking an industry expert and providing them with a wraparound analytics education in a condensed format would produce top-performing analytics professionals.
We encourage you to rate and review our show. Your comments may be used in Me, Myself, and AI materials.
We want to know how you feel about Me, Myself, and AI. Please take a short, two-question survey."
a738a91c-c96b-11ec-a159-8f3282bff5f5,AI in Aerospace - Boeing's Helen Lee,https://open.spotify.com/episode/4jGgx7BnQqIHAGIljY2ZUg,2022-05-31 10:00:00+00:00,"As Boeing China’s regional director of airspace and airport programs, Helen Lee is helping the aerospace giant work toward improving airport and airspace operational efficiency and enhancing flight safety for its aviation customers. In this episode, Helen discusses ongoing research that involves using AI to analyze the wake turbulence of aircraft with computer vision systems, using speech recognition to analyze interactions between pilots and air controllers to minimize the potential for human error, and using image recognition to scan planes for needed repairs. Helen also talks about the challenges of implementing such technology across a complex industry in which there’s no tolerance for error and systems must be impenetrable to hackers. Read the episode transcript here.
Me, Myself, and AI is a collaborative podcast from MIT Sloan Management Review and Boston Consulting Group and is hosted by Sam Ransbotham and Shervin Khodabandeh. Our engineer is David Lishansky, and the coordinating producers are Allison Ryder and Sophie Rüdinger.
Stay in touch with us by joining our LinkedIn group, AI for Leaders at mitsmr.com/AIforLeaders or by following Me, Myself, and AI on LinkedIn.
Watch Shervin Khodabandeh's recent TED talk on human-machine collaboration here.
Guest bio:
Helen H. Lee is responsible for managing and coordinating Boeing’s airport, airspace, and air traffic management programs in the Greater China region. She also initiates and provides technical guidance and insight to related programs in the region. She is the first China-based employee to be selected as a Boeing Technical Fellow, the company’s most elite team of technical experts.
Previously, Lee served as air traffic management (ATM) research lead for Boeing Research & Technology-China, where she planned and managed all ATM-related research projects involving Chinese domestic research partners. Before joining Boeing, she was a senior consultant at Boeing Jeppesen Airspace and Airport Services Group, where she led a project team that provided simulation and consulting services in support of major airport and airspace modernization efforts worldwide. Lee earned a doctoral degree in aerospace engineering from the University of Minnesota.
We encourage you to rate and review our show. Your comments may be used in Me, Myself, and AI materials.
We want to know how you feel about Me, Myself, and AI. Please take a short, two-question survey."
996ac600-95ac-11ec-882d-ef7799d1d6cc,AI in Your Living Room - Peloton's Sanjay Nichani,https://open.spotify.com/episode/162i8MiLbebbI9JeEOf9aq,2022-03-22 10:00:00+00:00,"Consumers have invited AI into their lives with voice-activated personal assistants like Siri and Alexa, but how do they feel about computer vision technologies that can provide visual coaching and feedback in their homes? Sanjay Nichani, vice president of artificial intelligence and computer vision at Peloton Interactive, describes one compelling use case in the at-home fitness space.
Sanjay joins hosts Sam and Shervin in this episode to discuss how the company best known for its bikes and treadmills relied on AI and computer vision to develop Peloton Guide, a new offering that uses AI to coach at-home participants through strength-focused workouts. He also describes how Peloton approaches developing new technology-infused products with user experience and data privacy in mind, and outlines what he looks for in technical talent. Read the full episode transcript here.
Me, Myself, and AI is a collaborative podcast from MIT Sloan Management Review and Boston Consulting Group and is hosted by Sam Ransbotham and Shervin Khodabandeh. Our engineer is David Lishansky, and the coordinating producers are Allison Ryder and Sophie Rüdinger.
Stay in touch with us by joining our LinkedIn group, AI for Leaders at mitsmr.com/AIforLeaders or by following Me, Myself, and AI on LinkedIn.
Guest bio:
Sanjay Nichani is vice president of artificial intelligence and computer vision at Peloton Interactive. In that role, he leads an AI/computer vision team focused on human pose estimation, activity recognition, and movement-tracking technologies for the fitness domain. He also leads the ongoing development of Peloton Guide, a new camera-based interactive strength-training product.
Previously, Nichani was vice president of the computer vision and machine learning team at Acuant, working on document forensics technologies for detecting fraud. Before that, he was vice president of the Mitek Labs R&amp;D group, where he led the development of a deep learning-based image-processing pipeline for identity verification. He also founded 3D sensor technology company Merakona and cofounded Pelfunc, developer of a photo-sharing app/service. He has advanced degrees in business from Babson College and computer science from the University of South Florida.

We encourage you to rate and review our show. Your comments may be used in Me, Myself, and AI materials.
We want to know how you feel about Me, Myself, and AI. Please take a short, two-question survey."
c1c5ac4e-12b3-11ed-a3b7-d3600d67e972,Big Data in Agriculture - Land O'Lakes' Teddy Bekele,https://open.spotify.com/episode/0fOkXwX2eKORjrrjzl08U4,2022-08-30 10:00:00+00:00,"You might have seen Land O’Lakes’ dairy products on store shelves without giving much thought to how they got there, but that’s something CTO Teddy Bekele thinks about every day. While the farmers and agricultural retailers of Land O’Lakes work to produce the cooperative’s products, starting from the seeds used to grow animal feed, Teddy Bekele is focused on supporting agriculture’s “fourth revolution” — one that’s embracing technologies like artificial intelligence. On this episode of the Me, Myself, and AI podcast, Teddy explains how Land O’Lakes uses predictive analytics and AI to help farmers and other agricultural producers be more productive and make better decisions about the business of farming. Read the episode transcript here.
Me, Myself, and AI is a collaborative podcast from MIT Sloan Management Review and Boston Consulting Group and is hosted by Sam Ransbotham and Shervin Khodabandeh. Our engineer is David Lishansky, and the coordinating producers are Allison Ryder and Sophie Rüdinger.
Stay in touch with us by joining our LinkedIn group, AI for Leaders at mitsmr.com/AIforLeaders.
Read more about our show and follow along with the series at https://sloanreview.mit.edu/ai.
Guest bio:
Teddy Bekele is the CTO of Land O’Lakes, leading the organization’s digital transformation by leveraging existing and emerging technologies to discover, implement, and deliver solutions and ecosystems. Previously, Bekele served as vice president of ag technology for WinField United. Bekele holds an MBA from Indiana University and a bachelor of science degree in mechanical engineering from North Carolina State University. His community leadership includes serving as chair of the Minnesota Broadband Task Force and the Federal Task Force on Precision Ag Connectivity, and as a board member for Stella Health, Genesys Works Twin Cities, and the Minnesota Technology Association.

We encourage you to rate and review our show. Your comments may be used in Me, Myself, and AI materials.
We want to know how you feel about Me, Myself, and AI. Please take a short, two-question survey."
d6593260-82e0-11ec-bf26-afa07b92bec1,Choreographing Human-Machine Collaboration - Spotify's Sidney Madison Prescott,https://open.spotify.com/episode/2YHcwnxS2bc0JEoHdNzK4E,2022-02-22 11:00:00+00:00,"After earning her undergraduate degree in philosophy, political science, and ethics, with aspirations to become a lawyer, Sidney Madison Prescott was drawn to technology jobs that specifically emphasized data quality and governance. In 2020, she joined music streaming service Spotify as the global head of intelligent process automation, where she uses robotic process automation to automate tasks and free up workers to focus on higher-value-added and more creative work. For Sidney and her team at Spotify, AI and machine learning are not tools to replace jobs; they enable humans and machines to work together for increased efficiency and productivity. Read the episode transcript here.
Me, Myself, and AI is a collaborative podcast from MIT Sloan Management Review and Boston Consulting Group and is hosted by Sam Ransbotham and Shervin Khodabandeh. Our engineer is David Lishansky, and the coordinating producers are Allison Ryder and Sophie Rüdinger.
Stay in touch with us by joining our LinkedIn group, AI for Leaders at mitsmr.com/AIforLeaders.

Guest bio:
Sidney Madison Prescott is a keynote speaker, author, and robotics evangelist specializing in the creation of robotic process automation centers of excellence for Fortune 250 companies. She heads up the Global Intelligent Automation initiative at music streaming powerhouse Spotify. In August 2021, she received her Master of Business Administration as a part of the country’s first Executive Women’s MBA cohort at Brenau University.
Madison Prescott is also coauthor of the book Robotic Process Automation Using UiPath StudioX: A Citizen Developer’s Guide to Hyperautomation, which explains how to build robots using real-world prototypes.

We encourage you to rate and review our show. Your comments may be used in Me, Myself, and AI materials.
We want to know how you feel about Me, Myself, and AI. Please take a short, two-question survey."
c5bf0f9a-4722-11ed-8cda-9b328f07e86b,"Digital First, Physical Second - Wayfair's Fiona Tan",https://open.spotify.com/episode/3WzRZuBxttW6ExzwvzkEv4,2022-11-08 11:00:00+00:00,"With a background in building enterprise platforms for organizations, including Oracle and Walmart, Wayfair CTO Fiona Tan oversees all of the technology initiatives for the Boston-based e-commerce company. As the home furnishings retailer begins to open brick-and-mortar stores, it’s taking lessons learned from the digital space to inform how it markets its home products to customers in physical locations.
On this episode, Fiona joins Sam and Shervin to discuss how artificial intelligence fuels nearly everything the retailer does, from ad purchasing to product pricing, and where human decision makers fit in. She also describes how AI enables Wayfair’s marketing automation technology, as well as some innovative new programs underway to help customers experience the company’s products virtually. Read the episode transcript here.
Read the 2022 MIT Sloan Management Review-BCG Artificial Intelligence and Business Strategy report here: sloanreview.mit.edu/ai2022.
Me, Myself, and AI is a collaborative podcast from MIT Sloan Management Review and Boston Consulting Group and is hosted by Sam Ransbotham and Shervin Khodabandeh. Our engineer is David Lishansky, and the coordinating producers are Allison Ryder and Sophie Rüdinger.
Stay in touch with us by joining our LinkedIn group, AI for Leaders at mitsmr.com/AIforLeaders or by following Me, Myself, and AI on LinkedIn.
Guest bio:
Fiona Tan is the chief technology officer at Wayfair, where she oversees a global innovation team responsible for creating market-leading experiences through the home furnishings retailer’s world-class e-commerce platform. Before joining Wayfair, Tan served as senior vice president of U.S. technology at Walmart, where she was responsible for innovation and engineering execution spanning its site, mobile app, and all associate and merchant-facing technology across its e-commerce business and retail stores in the United States.
We encourage you to rate and review our show. Your comments may be used in Me, Myself, and AI materials.
We want to know how you feel about Me, Myself, and AI. Please take a short, two-question survey."
036674da-8f51-11ec-8991-bbc341523433,Extreme Innovation with AI - Stanley Black and Decker's Mark Maybury,https://open.spotify.com/episode/65gPqseGdbQAniAdET48iF,2022-03-08 11:00:00+00:00,"Stanley Black & Decker is best known as the manufacturer of tools for home improvement projects, but it also makes products the average consumer seldom notices, like fasteners to keep car parts secure and the electronic doors typically used at retail stores. Hosts Sam and Shervin sat down with Mark Maybury, the company’s first chief technology officer, to learn how artificial intelligence factors into this 179-year-old brand’s story.
During their conversation, Mark described how categorizing the technology-infused innovation projects he leads across the company into six levels, ranging from incremental improvements to radical innovations, helps Stanley Black & Decker balance its product development portfolio. He also shared some insights for organizations thinking about responsible AI guidelines and discussed how Stanley Black & Decker is increasing its focus on sustainability. Read the full episode transcript here.
Me, Myself, and AI is a collaborative podcast from MIT Sloan Management Review and Boston Consulting Group and is hosted by Sam Ransbotham and Shervin Khodabandeh. Our engineer is David Lishansky, and the coordinating producers are Allison Ryder and Sophie Rüdinger.
Stay in touch with us by joining our LinkedIn group, AI for Leaders at mitsmr.com/AIforLeaders or by following Me, Myself, and AI on LinkedIn.

Guest bio:
As Stanley Black & Decker’s CTO, Mark Maybury manages a team across the company’s businesses and functions, advises on technological threats and opportunities, and provides access to all elements of the global technology ecosystem.
Previously, Maybury spent 27 years at The Mitre Corporation, where he held a variety of strategic technology roles, including vice president of intelligence portfolios and chief security officer. Before joining Mitre, he was an officer in the U.S. Air Force, where he also served as chief scientist from 2010 to 2013.
Maybury is on the Defense Science Board and the Connecticut Science Center Board and served on the Air Force Scientific Advisory Board and the Homeland Security Science and Technology Advisory Committee for several years. He is a fellow in IEEE and the Association for the Advancement of Artificial Intelligence. Maybury has a doctorate degree in AI from Cambridge University.

We encourage you to rate and review our show. Your comments may be used in Me, Myself, and AI materials.
We want to know how you feel about Me, Myself, and AI. Please take a short, two-question survey."
7cfe3c8e-23c0-11ed-9d77-1760ff9fc74c,From Data to Wisdom - Novo Nordisk's Tonia Sideri,https://open.spotify.com/episode/2O6RJKvTzHPqEmpyzXASMb,2022-09-13 10:00:00+00:00,"Tonia Sideri was a data scientist herself before taking on her role as head of Novo Nordisk’s AI and Analytics Center of Excellence. Now she’s putting her experience to use helping the Danish pharmaceutical company in its quest to develop medicines and delivery systems to treat diabetes and other chronic diseases, such as hemophilia, obesity, and growth disorders.
In a highly regulated industry where failures are costly, Tonia’s philosophy is to fail fast through what she calls “data-to-wisdom sprints.” These two-week hackathons enable her group to rapidly test the feasibility of new product ideas with input from their colleagues on the business side.
Tonia joins this episode to discuss her team’s approach to hypothesis testing, the benefits of incorporating design thinking into building data and AI products, and why she believes empathy is the most important skill a data scientist can have.
Read the episode transcript here.
Me, Myself, and AI is a collaborative podcast from MIT Sloan Management Review and Boston Consulting Group and is hosted by Sam Ransbotham and Shervin Khodabandeh. Our engineer is David Lishansky, and the coordinating producers are Allison Ryder and Sophie Rüdinger.
Stay in touch with us by joining our LinkedIn group, AI for Leaders at mitsmr.com/AIforLeaders or by following Me, Myself, and AI on LinkedIn.

Guest bio:
Tonia Sideri is head of the AI and Analytics Center of Excellence (CoE) at Novo Nordisk, a global pharma company based in Denmark that develops diabetes care products, as well as solutions that target other chronic diseases, such as obesity, growth disorders, and hemophilia.
The CoE is a group of data scientists, machine learning engineers, and software developers located within Novo Nordisk’s Global IT group who work cross-functionally with the company’s machine learning/analytics systems and its machine learning operations platform.
Sideri was a data scientist before taking on a management role. She has years of experience in startup incubators and corporate transformation labs, where she helped unlock the potential of data across the banking, pharma, and biotechnology industries and across a variety of business models, including B2C, B2B, and digital native vertical brands.
We encourage you to rate and review our show. Your comments may be used in Me, Myself, and AI materials.
We want to know how you feel about Me, Myself, and AI. Please take a short, two-question survey."
36b54b44-998e-11ec-8c8f-9f0a7b573ca6,From Journalism to Jeans - Levi Strauss' Katia Walsh,https://open.spotify.com/episode/62Fm7qE4s3mpIPLR41NM6e,2022-04-05 10:00:00+00:00,"Katia Walsh began her career as a journalist in her native Bulgaria and is now the global chief strategy and AI officer at retailer Levi Strauss & Co. Over the course of her career, she has developed a passion for three things: the power of information, the power of technology, and the power of machine learning. Her enthusiasm for these subjects is evident as she describes how she is ensuring that a well-known legacy clothing brand remains relevant through technological transformation.
In this episode, Katia explains how she has organized digital transformation and employee engagement at Levi Strauss around five C’s: connections with consumers, commerce, creation, careers, and culture. She also describes the machine learning boot camps the retailer has offered to nontech employees to boost innovation and outlines how the company thinks about responsible AI practices. Read the episode transcript here.

Me, Myself, and AI is a collaborative podcast from MIT Sloan Management Review and Boston Consulting Group and is hosted by Sam Ransbotham and Shervin Khodabandeh. Our engineer is David Lishansky, and the coordinating producers are Allison Ryder and Sophie Rüdinger.
Stay in touch with us by joining our LinkedIn group, AI for Leaders at mitsmr.com/AIforLeaders or by following Me, Myself, and AI on LinkedIn.
Guest Bio:
Katia Walsh is senior vice president and chief global strategy and AI officer at Levi Strauss & Co., where she focuses on setting the clothing company’s holistic digital and corporate strategy. Previously, she was the first chief global data and analytics officer of Vodafone Group and held strategic data analytics leadership positions at Prudential Financial, Fidelity Investments, and Forrester Research. Walsh was named the U.K.’s Data Leader of the Year for three consecutive years by the Women in IT Awards series. She holds a doctoral degree in strategic communication from the University of Missouri-Columbia.

We encourage you to rate and review our show. Your comments may be used in Me, Myself, and AI materials.
We want to know how you feel about Me, Myself, and AI. Please take a short, two-question survey."
b071a528-8096-11ed-ba62-a3fabfa7610e,Helping Doctors Make Better Decisions with Data - UC Berkley's Ziad Obermeyer,https://open.spotify.com/episode/6C6oHf3kELlPuodiR0xMoh,2023-02-14 08:00:00+00:00,"When Ziad Obermeyer was a resident in an emergency medicine program, he found himself lying awake at night worrying about the complex elements of patient diagnoses that physicians could miss. He subsequently found his way to data science and research and has since coauthored numerous papers on algorithmic bias and the use of AI and machine learning in predictive analytics in health care.
 Ziad joins Sam and Shervin to talk about his career trajectory and highlight some of the potentially breakthrough research he has conducted that’s aimed at preventing death from cardiac events, preventing Alzheimer’s disease, and treating other acute and chronic conditions. Read the episode transcript here.
For more about Ziad: http://ziadobermeyer.com/research
Nightingale Open Science: https://www.nightingalescience.org/
Dandelion Health: https://dandelionhealth.ai/
Me, Myself, and AI is a collaborative podcast from MIT Sloan Management Review and Boston Consulting Group and is hosted by Sam Ransbotham and Shervin Khodabandeh. Our engineer is David Lishansky, and the coordinating producers are Allison Ryder and Sophie Rüdinger.
Stay in touch with us by joining our LinkedIn group, AI for Leaders at mitsmr.com/AIforLeaders or by following Me, Myself, and AI on LinkedIn.
Guest bio:
Dr. Ziad Obermeyer works at the intersection of machine learning and health. He is an associate professor and the Blue Cross of California Distinguished Professor at the University of California, Berkeley; a Chan Zuckerberg Biohub Investigator; and a faculty research fellow at the National Bureau of Economic Research. His papers have appeared in a wide range of journals, including Science, Nature Medicine, and The New England Journal of Medicine; his work on algorithmic bias is frequently cited in the public debate about artificial intelligence. He is a cofounder of Nightingale Open Science, a nonprofit that makes massive new medical imaging data sets available for research, and Dandelion, a platform for AI innovation in health. Obermeyer continues to practice emergency medicine in underserved communities.
We encourage you to rate and review our show. Your comments may be used in Me, Myself, and AI materials.
We want to know how you feel about Me, Myself, and AI. Please take a short, two-question survey."
